time,latitude,longitude,altitude/m,Vertical speed/ms,speed/ms,heading,satellites,temperature_external/C,battery/V,current/A
11:36:41,53.10463,-2.92446,25,0.5,1,0,12,26.7,3.4,0.142
11:36:44,53.10463,-2.92446,24,-0.33,1,0,12,26.7,3.4,0.142
11:36:46,53.10463,-2.92449,22,-1,0,0,12,26.7,3.4,0.142
11:36:49,53.10461,-2.92449,21,-0.33,0,0,12,26.6,3.4,0.142
11:36:51,53.10461,-2.92449,20,-0.5,0,0,12,26.6,3.4,0.143
11:36:54,53.1046,-2.92451,17,-1,1,0,12,26.6,3.4,0.143
11:36:57,53.10459,-2.92451,15,-0.67,0,0,11,26.6,3.4,0.143
11:36:59,53.10459,-2.92452,15,0,0,0,11,26.6,3.4,0.143
11:37:02,53.10459,-2.92454,12,-1,0,0,12,26.6,3.4,0.143
11:37:05,53.10458,-2.92455,12,0,0,0,12,26.6,3.4,0.143
11:37:07,53.10459,-2.92455,11,-0.5,0,0,12,26.6,3.4,0.143
11:37:10,53.10461,-2.92455,11,0,3,1,10,26.4,3.4,0.143
11:37:12,53.10461,-2.92455,11,0,0,0,10,26.4,3.4,0.143
11:37:15,53.10461,-2.92455,12,0.33,0,0,12,26.4,3.4,0.143
11:37:18,53.10461,-2.92455,13,0.33,0,0,12,26.5,3.4,0.143
11:37:20,53.10461,-2.92456,14,0.5,0,0,12,26.5,3.4,0.143
11:37:23,53.10461,-2.92456,14,0,0,0,12,26.5,3.4,0.143
11:37:25,53.10461,-2.92456,14,0,0,0,12,26.5,3.4,0.143
11:37:28,53.10461,-2.92456,14,0,0,0,12,26.5,3.4,0.143
11:37:31,53.10461,-2.92456,14,0,0,0,12,26.5,3.4,0.143
11:37:33,53.10461,-2.92456,14,0,0,0,12,26.5,3.4,0.143
11:37:36,53.10461,-2.92456,13,-0.33,0,0,12,26.5,3.4,0.143
11:37:39,53.10461,-2.92457,13,0,0,0,12,26.5,3.4,0.143
11:37:41,53.10461,-2.92456,12,-0.5,0,0,12,26.4,3.4,0.143
11:37:44,53.10461,-2.92456,13,0.33,0,0,12,26.4,3.4,0.143
11:37:46,53.10461,-2.92457,14,0.5,0,0,12,26.2,3.4,0.143
11:37:49,53.10461,-2.92458,14,0,1,351,12,26.2,3.4,0.143
11:37:52,53.10461,-2.92458,13,-0.33,0,0,12,26.4,3.4,0.143
11:37:54,53.10461,-2.92459,13,0,0,0,12,26.4,3.4,0.143
11:37:57,53.10461,-2.92459,13,0,0,0,12,26.4,3.4,0.143
11:37:59,53.10461,-2.92459,12,-0.5,0,0,12,26.4,3.4,0.143
11:38:02,53.10461,-2.9246,12,0,0,0,11,26.4,3.4,0.143
11:38:05,53.10461,-2.9246,12,0,0,0,11,26.4,3.4,0.143
11:38:07,53.10461,-2.9246,12,0,0,0,11,26.4,3.4,0.143
11:38:10,53.10461,-2.9246,12,0,0,0,12,26.3,3.4,0.143
11:38:12,53.10461,-2.92459,12,0,0,0,12,26.3,3.4,0.143
11:38:15,53.10461,-2.92459,12,0,0,0,12,26.4,3.4,0.143
11:38:18,53.1046,-2.92459,11,-0.33,0,0,12,26.4,3.4,0.143
11:38:20,53.1046,-2.92459,11,0,0,0,12,26.4,3.4,0.143
11:38:23,53.10461,-2.9246,11,0,0,0,12,26.4,3.4,0.143
11:38:26,53.10461,-2.9246,10,-0.33,0,0,12,26.4,3.4,0.143
11:38:28,53.10461,-2.9246,10,0,0,0,12,26.4,3.4,0.143
11:38:31,53.10461,-2.9246,10,0,0,0,12,26.4,3.4,0.143
11:38:33,53.10461,-2.9246,9,-0.5,1,0,12,26.4,3.4,0.143
11:38:36,53.10461,-2.9246,9,0,0,0,12,26.4,3.4,0.143
11:38:39,53.10461,-2.9246,8,-0.33,0,0,12,26.5,3.4,0.143
11:38:41,53.10461,-2.9246,9,0.5,0,0,12,26.5,3.4,0.143
11:38:44,53.10461,-2.9246,9,0,0,0,12,26.6,3.4,0.143
11:38:46,53.10461,-2.9246,9,0,0,0,12,26.6,3.4,0.143
11:38:49,53.1046,-2.9246,8,-0.33,0,0,11,26.6,3.4,0.143
11:38:52,53.1046,-2.92461,8,0,0,0,12,26.6,3.4,0.143
11:38:54,53.1046,-2.9246,9,0.5,0,0,12,26.6,3.4,0.143
11:38:57,53.1046,-2.9246,9,0,0,0,12,26.6,3.4,0.143
11:39:00,53.1046,-2.9246,9,0,0,0,12,26.6,3.4,0.143
11:39:02,53.1046,-2.92459,9,0,0,0,12,26.6,3.4,0.143
11:39:05,53.10461,-2.92458,10,0.33,1,0,12,26.6,3.4,0.143
11:39:07,53.10461,-2.92458,11,0.5,0,0,12,26.6,3.4,0.143
11:39:26,53.10461,-2.92456,12,0.05,0,0,12,26.7,3.4,0.143
11:39:10,53.10461,-2.92458,11,0.06,0,0,12,26.6,3.4,0.143
11:39:13,53.10461,-2.92457,12,0.33,0,0,12,26.7,3.4,0.143
11:39:28,53.10463,-2.92456,12,0,0,0,12,26.7,3.4,0.143
11:39:15,53.10461,-2.92457,12,0,0,0,12,26.7,3.4,0.143
11:39:31,53.10463,-2.92456,12,0,0,0,12,26.8,3.4,0.143
11:39:18,53.10461,-2.92457,12,0,0,0,12,26.7,3.4,0.143
11:39:20,53.10461,-2.92457,12,0,0,0,12,26.7,3.4,0.143
11:39:33,53.10463,-2.92456,13,0.08,0,0,12,26.8,3.4,0.143
11:39:23,53.10461,-2.92456,12,0.1,0,0,12,26.7,3.4,0.143
11:39:36,53.10464,-2.92457,12,0,1,316,12,26.6,3.4,0.143
11:39:39,53.10464,-2.92458,11,-0.33,0,0,12,26.6,3.4,0.143
11:39:41,53.10464,-2.92458,11,0,0,0,12,26.5,3.4,0.143
11:39:44,53.10464,-2.92459,10,-0.33,0,0,12,26.5,3.4,0.143
11:39:47,53.10464,-2.92459,10,0,0,0,12,26.5,3.4,0.143
11:39:49,53.10464,-2.92459,10,0,0,0,12,26.6,3.4,0.143
11:39:52,53.10464,-2.92459,10,0,0,0,12,26.6,3.4,0.143
11:39:54,53.10464,-2.92459,10,0,0,0,12,26.6,3.4,0.143
11:39:57,53.10464,-2.92459,10,0,0,0,12,26.6,3.4,0.143
11:40:00,53.10464,-2.9246,11,0.33,0,0,12,26.6,3.4,0.143
11:40:02,53.10464,-2.9246,11,0,0,0,12,26.6,3.4,0.143
11:40:05,53.10464,-2.9246,12,0.33,0,0,12,26.6,3.4,0.143
11:40:08,53.10464,-2.9246,13,0.33,0,0,12,26.6,3.4,0.143
11:40:10,53.10464,-2.9246,13,0,0,0,12,26.6,3.4,0.143
11:40:13,53.10465,-2.9246,13,0,0,0,12,26.6,3.4,0.143
11:40:15,53.10465,-2.92459,13,0,0,0,12,26.6,3.4,0.143
11:40:18,53.10464,-2.92458,11,-0.67,0,0,12,26.6,3.4,0.143
11:40:20,53.10464,-2.92458,12,0.5,0,0,12,26.6,3.4,0.143
11:40:26,53.10463,-2.92456,13,0.17,0,0,12,26.6,3.4,0.143
11:40:28,53.10463,-2.92456,13,0,0,0,12,26.7,3.4,0.143
11:40:31,53.10463,-2.92456,13,0,0,0,12,26.7,3.4,0.143
11:40:34,53.10463,-2.92454,15,0.67,1,90,12,26.8,3.4,0.143
11:41:15,53.10461,-2.92448,23,0.2,1,0,12,26.9,3.4,0.143
11:40:36,53.10461,-2.92453,16,0.18,0,0,12,26.8,3.4,0.143
11:40:39,53.10461,-2.92453,16,0,0,0,12,26.8,3.4,0.143
11:40:42,53.10461,-2.92453,16,0,0,0,12,26.8,3.4,0.143
11:40:44,53.10461,-2.92453,16,0,0,0,12,26.8,3.4,0.143
11:40:49,53.10463,-2.92453,16,0,0,0,12,26.8,3.4,0.143
11:40:47,53.10461,-2.92453,16,0,0,0,12,26.8,3.4,0.143
11:40:52,53.10461,-2.92452,20,0.8,0,0,12,26.8,3.4,0.143
11:40:54,53.10463,-2.92452,21,0.5,0,0,12,26.8,3.4,0.143
11:40:57,53.10461,-2.92451,21,0,1,0,12,26.8,3.4,0.143
11:41:00,53.10463,-2.9245,22,0.33,0,0,12,26.8,3.4,0.143
11:41:02,53.10463,-2.9245,22,0,0,0,12,26.8,3.4,0.143
11:41:05,53.10461,-2.92448,24,0.67,3,123,12,26.9,3.4,0.143
11:41:08,53.10461,-2.92448,23,-0.33,0,0,12,26.9,3.4,0.143
11:41:10,53.10461,-2.92448,23,0,0,0,12,26.9,3.4,0.143
11:41:13,53.10461,-2.92448,22,-0.33,0,0,12,26.9,3.4,0.143
11:41:18,53.10463,-2.92448,24,0.4,1,0,12,26.9,3.4,0.143
11:41:21,53.10463,-2.92448,25,0.33,3,142,12,26.9,3.4,0.143
11:41:23,53.10463,-2.92447,27,1,0,0,12,26.9,3.4,0.143
11:41:26,53.10463,-2.92448,26,-0.33,0,0,12,26.9,3.4,0.143
11:41:29,53.10464,-2.92449,26,0,0,0,12,26.9,3.4,0.143
11:41:31,53.10464,-2.92449,26,0,0,0,12,26.9,3.4,0.143
11:41:34,53.10465,-2.9245,25,-0.33,0,0,12,27,3.4,0.143
11:41:36,53.10466,-2.92451,24,-0.5,0,0,12,27,3.4,0.143
11:41:39,53.10466,-2.92452,23,-0.33,0,0,12,27,3.4,0.143
11:41:42,53.10467,-2.92451,22,-0.33,0,0,12,27,3.4,0.143
11:41:44,53.10467,-2.92451,21,-0.5,3,272,12,27.1,3.4,0.143
11:41:47,53.10468,-2.92451,22,0.33,1,0,12,27.1,3.4,0.143
11:41:50,53.10467,-2.92449,25,1,1,0,12,27.1,3.4,0.143
11:41:52,53.10468,-2.92448,27,1,1,0,12,27.1,3.4,0.143
11:41:55,53.10468,-2.92446,29,0.67,0,0,12,27.1,3.4,0.143
11:41:57,53.10467,-2.92445,30,0.5,0,0,12,27.1,3.4,0.143
11:42:00,53.10467,-2.92446,29,-0.33,0,0,12,27.1,3.4,0.143
11:42:03,53.10467,-2.92445,31,0.67,0,0,12,27.1,3.4,0.143
11:42:05,53.10467,-2.92445,31,0,1,0,12,27.1,3.4,0.143
11:42:08,53.10469,-2.92444,33,0.67,0,0,12,27.2,3.4,0.143
11:42:10,53.10468,-2.92444,33,0,0,0,12,27.2,3.4,0.143
11:42:13,53.10467,-2.92445,32,-0.33,0,0,12,27.2,3.4,0.143
11:42:16,53.10466,-2.92445,31,-0.33,0,0,12,27.2,3.4,0.143
11:42:21,53.10466,-2.92447,29,-0.4,0,0,12,27.2,3.4,0.143
11:42:23,53.10466,-2.92448,28,-0.5,0,0,12,27.2,3.4,0.143
11:42:26,53.10466,-2.92448,25,-1,0,0,12,27.2,3.4,0.143
11:42:29,53.10466,-2.92449,23,-0.67,0,0,12,27.2,3.4,0.143
11:42:31,53.10466,-2.9245,21,-1,0,0,12,27.3,3.4,0.143
11:42:34,53.10466,-2.9245,19,-0.67,0,0,12,27.3,3.4,0.143
11:42:37,53.10466,-2.9245,19,0,1,0,12,27.3,3.4,0.143
11:42:39,53.10466,-2.9245,19,0,0,0,12,27.3,3.4,0.143
11:42:42,53.10466,-2.9245,20,0.33,0,0,12,27.4,3.4,0.143
11:42:44,53.10467,-2.9245,20,0,0,0,12,27.4,3.4,0.143
11:42:47,53.10468,-2.9245,21,0.33,0,0,12,27.4,3.4,0.143
11:42:50,53.10468,-2.92449,20,-0.33,0,0,12,27.4,3.4,0.143
11:42:52,53.10468,-2.9245,20,0,0,0,12,27.4,3.4,0.143
11:42:55,53.10467,-2.9245,20,0,0,0,12,27.4,3.4,0.143
11:42:57,53.10467,-2.92451,20,0,0,0,12,27.4,3.4,0.143
11:43:00,53.10467,-2.92451,19,-0.33,0,0,12,27.5,3.4,0.143
11:43:03,53.10467,-2.92452,19,0,0,0,12,27.5,3.4,0.143
11:43:05,53.10467,-2.92452,16,-1.5,0,0,12,27.4,3.4,0.143
11:43:08,53.10466,-2.92453,15,-0.33,0,0,12,27.4,3.4,0.143
11:43:10,53.10467,-2.92453,14,-0.5,0,0,12,27.4,3.4,0.143
11:43:13,53.10467,-2.92454,13,-0.33,0,0,12,27.4,3.4,0.143
11:43:16,53.10467,-2.92454,13,0,0,0,12,27.4,3.4,0.143
11:43:18,53.10468,-2.92454,14,0.5,0,0,12,27.5,3.4,0.143
11:43:21,53.10466,-2.92455,14,0,0,0,12,27.5,3.4,0.143
11:43:24,53.10466,-2.92455,14,0,0,0,12,27.5,3.4,0.143
11:43:26,53.10466,-2.92455,14,0,0,0,12,27.5,3.4,0.143
11:43:29,53.10466,-2.92455,14,0,0,0,12,27.6,3.4,0.143
11:43:31,53.10466,-2.92455,14,0,0,0,12,27.6,3.4,0.143
11:43:34,53.10466,-2.92455,14,0,0,0,12,27.6,3.4,0.143
11:43:37,53.10466,-2.92454,14,0,0,0,12,27.6,3.4,0.143
11:43:39,53.10465,-2.92454,13,-0.5,0,0,12,27.6,3.4,0.143
11:43:42,53.10465,-2.92454,14,0.33,0,0,12,27.6,3.4,0.143
11:43:44,53.10465,-2.92454,15,0.5,0,0,12,27.6,3.4,0.143
11:43:47,53.10465,-2.92453,15,0,0,0,12,27.6,3.4,0.143
11:43:50,53.10465,-2.92452,16,0.33,0,0,12,27.6,3.4,0.143
11:43:52,53.10465,-2.92452,16,0,0,0,12,27.6,3.4,0.143
11:43:55,53.10465,-2.92452,16,0,0,0,12,27.6,3.4,0.143
11:43:57,53.10464,-2.92452,16,0,0,0,12,27.6,3.4,0.143
11:44:00,53.10464,-2.92451,17,0.33,0,0,12,27.6,3.4,0.143
11:44:03,53.10464,-2.92451,17,0,0,0,12,27.6,3.4,0.143
11:44:05,53.10464,-2.92451,17,0,0,0,12,27.6,3.4,0.143
11:44:08,53.10464,-2.92451,17,0,0,0,12,27.6,3.4,0.143
11:44:10,53.10464,-2.92451,17,0,0,0,12,27.7,3.4,0.143
11:44:13,53.10463,-2.92451,18,0.33,0,0,12,27.7,3.4,0.143
11:44:16,53.10463,-2.92451,18,0,0,0,12,27.7,3.4,0.143
11:44:18,53.10463,-2.92451,18,0,0,0,12,27.7,3.4,0.143
11:44:21,53.10463,-2.92451,19,0.33,0,0,12,27.7,3.4,0.143
11:44:24,53.10463,-2.92451,18,-0.33,0,0,12,27.7,3.4,0.143
11:44:26,53.10463,-2.92451,18,0,0,0,12,27.8,3.4,0.143
11:44:29,53.10463,-2.9245,18,0,0,0,12,27.8,3.4,0.143
11:44:31,53.10463,-2.92451,18,0,0,0,12,27.8,3.4,0.143
11:44:34,53.10463,-2.92451,19,0.33,0,0,12,27.8,3.4,0.143
11:44:37,53.10463,-2.92451,19,0,0,0,12,27.8,3.4,0.143
11:44:39,53.10463,-2.92451,19,0,0,0,12,27.8,3.4,0.143
11:44:42,53.10463,-2.92451,19,0,0,0,12,27.8,3.4,0.143
11:44:44,53.10463,-2.92451,19,0,0,0,12,27.8,3.4,0.143
11:44:47,53.10463,-2.92452,18,-0.33,0,0,12,27.8,3.4,0.143
11:44:50,53.10463,-2.92451,18,0,0,0,12,27.8,3.4,0.143
11:44:52,53.10463,-2.92451,18,0,0,0,12,27.8,3.4,0.143
11:44:55,53.10463,-2.92451,18,0,0,0,12,27.8,3.4,0.143
11:44:57,53.10463,-2.92451,17,-0.5,0,0,12,27.8,3.4,0.143
11:45:00,53.10463,-2.92451,17,0,0,0,12,27.8,3.4,0.143
11:45:03,53.10463,-2.92451,18,0.33,0,0,12,27.9,3.4,0.143
11:45:05,53.10463,-2.92451,19,0.5,0,0,12,27.9,3.4,0.143
11:45:08,53.10463,-2.9245,19,0,1,63,12,27.9,3.4,0.143
11:45:11,53.10463,-2.9245,19,0,0,0,12,27.9,3.4,0.143
11:45:13,53.10463,-2.9245,19,0,0,0,12,27.9,3.4,0.143
11:45:16,53.10463,-2.92449,19,0,0,0,12,27.9,3.4,0.143
11:45:18,53.10463,-2.92449,19,0,0,0,12,27.9,3.4,0.143
11:45:21,53.10463,-2.92449,19,0,0,0,12,27.9,3.4,0.143
11:45:24,53.10463,-2.92449,19,0,0,0,12,27.9,3.4,0.143
11:45:26,53.10463,-2.92448,19,0,0,0,12,27.9,3.4,0.143
11:45:29,53.10461,-2.92451,18,-0.33,0,0,12,27.9,3.4,0.143
11:45:31,53.10461,-2.92452,17,-0.5,0,0,12,27.9,3.4,0.143
11:45:34,53.10461,-2.92454,17,0,0,0,12,27.9,3.4,0.143
11:45:37,53.10461,-2.92456,16,-0.33,0,0,12,28,3.4,0.143
11:45:39,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:45:42,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:45:45,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:45:47,53.10461,-2.92457,16,0,0,0,12,28,3.4,0.143
11:45:50,53.10461,-2.92457,15,-0.33,0,0,12,28,3.4,0.143
11:45:52,53.10461,-2.92456,16,0.5,0,95,12,28,3.4,0.143
11:45:55,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:45:58,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:46:00,53.10461,-2.92456,16,0,0,0,12,28,3.4,0.143
11:46:03,53.1046,-2.92455,16,0,0,0,12,28,3.4,0.143
11:46:05,53.1046,-2.92454,17,0.5,0,0,12,28.1,3.4,0.143
11:46:08,53.10459,-2.92454,17,0,0,0,12,28.1,3.4,0.143
11:46:11,53.10459,-2.92454,17,0,0,0,12,28.1,3.4,0.143
11:46:13,53.10459,-2.92454,16,-0.5,0,0,12,28.1,3.4,0.143
11:46:16,53.1046,-2.92455,16,0,0,0,12,28.1,3.4,0.143
11:46:18,53.10459,-2.92455,15,-0.5,0,0,12,28.1,3.4,0.143
11:46:21,53.10459,-2.92455,15,0,0,0,12,28.1,3.4,0.143
11:46:24,53.10459,-2.92454,15,0,0,0,12,28.1,3.4,0.143
11:46:26,53.10459,-2.92453,15,0,0,0,12,28.1,3.4,0.143
11:46:29,53.10458,-2.92453,15,0,0,111,12,28.1,3.4,0.143
11:46:32,53.10458,-2.92454,15,0,0,0,12,28.1,3.4,0.143
11:46:34,53.10458,-2.92454,15,0,0,0,12,28.1,3.4,0.143
11:46:37,53.10458,-2.92455,15,0,0,0,12,28.1,3.4,0.143
11:46:39,53.10458,-2.92455,15,0,0,0,12,28.1,3.4,0.143
11:46:42,53.10458,-2.92456,15,0,0,0,12,28.1,3.4,0.143
11:46:45,53.10458,-2.92456,15,0,0,0,12,28.1,3.4,0.143
11:46:47,53.10459,-2.92457,15,0,0,0,12,28.2,3.4,0.143
11:46:50,53.10459,-2.92457,14,-0.33,0,0,12,28.2,3.4,0.143
11:46:53,53.10459,-2.92457,14,0,0,0,12,28.2,3.4,0.143
11:46:55,53.10459,-2.92458,14,0,0,0,12,28.2,3.4,0.143
11:46:58,53.10459,-2.92458,13,-0.33,0,0,12,28.2,3.4,0.143
11:47:00,53.10459,-2.92458,13,0,0,0,12,28.2,3.4,0.143
11:47:03,53.10459,-2.92458,13,0,0,0,12,28.2,3.4,0.143
11:47:06,53.10459,-2.92458,12,-0.33,0,0,12,28.2,3.4,0.143
11:47:08,53.10458,-2.92458,12,0,0,0,12,28.2,3.4,0.143
11:47:11,53.10459,-2.92459,12,0,0,0,12,28.2,3.4,0.143
11:47:13,53.10459,-2.92459,12,0,0,0,12,28.2,3.4,0.143
11:47:16,53.10459,-2.92459,11,-0.33,0,0,12,28.2,3.4,0.143
11:47:19,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:21,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:24,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:27,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:29,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:32,53.10459,-2.92459,11,0,0,0,12,28.2,3.4,0.143
11:47:34,53.10459,-2.92459,12,0.5,0,0,12,28.3,3.4,0.143
11:47:37,53.10459,-2.92459,12,0,0,0,12,28.3,3.4,0.143
11:47:40,53.10459,-2.9246,12,0,0,0,12,28.2,3.4,0.143
11:47:42,53.10459,-2.9246,12,0,0,0,12,28.2,3.4,0.143
11:47:45,53.1046,-2.9246,12,0,0,0,12,28.3,3.4,0.143
11:47:47,53.1046,-2.9246,12,0,0,0,12,28.3,3.4,0.143
11:47:50,53.1046,-2.9246,12,0,0,0,12,28.3,3.4,0.143
11:47:53,53.1046,-2.9246,12,0,0,0,12,28.3,3.4,0.143
11:47:55,53.1046,-2.9246,12,0,0,0,12,28.3,3.4,0.143
11:47:58,53.1046,-2.92459,12,0,0,0,12,28.3,3.4,0.143
11:48:00,53.10459,-2.92459,12,0,0,0,12,28.3,3.4,0.143
11:48:03,53.10459,-2.92458,12,0,0,0,12,28.3,3.4,0.143
11:48:06,53.10459,-2.92458,13,0.33,0,0,12,28.3,3.4,0.143
11:48:08,53.10459,-2.92457,13,0,0,0,12,28.4,3.4,0.143
11:48:11,53.10458,-2.92457,13,0,0,0,12,28.4,3.4,0.143
11:48:13,53.10458,-2.92456,14,0.5,0,0,12,28.4,3.4,0.143
11:48:16,53.10458,-2.92456,14,0,0,0,12,28.4,3.4,0.143
11:48:19,53.10458,-2.92455,14,0,0,0,12,28.4,3.4,0.143
11:48:21,53.10458,-2.92455,14,0,0,0,12,28.4,3.4,0.143
11:48:24,53.10458,-2.92455,14,0,0,0,12,28.4,3.4,0.143
11:48:27,53.10458,-2.92454,14,0,0,0,12,28.4,3.4,0.143
11:48:29,53.10458,-2.92454,14,0,0,0,12,28.4,3.4,0.143
11:48:32,53.10458,-2.92454,14,0,0,0,12,28.4,3.4,0.143
11:48:34,53.10458,-2.92454,14,0,0,0,12,28.4,3.4,0.143
11:48:37,53.10458,-2.92454,14,0,0,0,12,28.5,3.4,0.143
11:48:40,53.10458,-2.92454,13,-0.33,0,0,12,28.5,3.4,0.143
11:48:42,53.10458,-2.92454,13,0,0,0,12,28.5,3.4,0.143
11:48:45,53.10458,-2.92455,13,0,0,0,12,28.5,3.4,0.143
11:48:47,53.10458,-2.92455,13,0,0,0,12,28.5,3.4,0.143
11:48:50,53.10458,-2.92455,12,-0.33,0,0,12,28.5,3.4,0.143
11:48:53,53.10459,-2.92455,12,0,0,0,12,28.5,3.4,0.143
11:48:55,53.10459,-2.92455,12,0,0,0,12,28.6,3.4,0.143
11:48:58,53.10459,-2.92455,12,0,0,0,12,28.6,3.4,0.143
11:49:00,53.10459,-2.92455,12,0,0,0,12,28.6,3.4,0.143
11:49:03,53.10459,-2.92455,13,0.33,0,0,12,28.6,3.4,0.143
11:49:06,53.10459,-2.92455,12,-0.33,0,0,12,28.6,3.4,0.143
11:49:08,53.10459,-2.92455,12,0,0,0,12,28.6,3.4,0.143
11:49:11,53.10459,-2.92456,12,0,0,0,12,28.6,3.4,0.143
11:49:14,53.10459,-2.92456,12,0,0,0,12,28.6,3.4,0.143
11:49:16,53.10459,-2.92455,12,0,0,0,12,28.6,3.4,0.143
11:49:19,53.10459,-2.92456,12,0,0,0,12,28.6,3.4,0.143
11:49:21,53.1046,-2.92456,12,0,0,0,12,28.6,3.4,0.143
11:49:24,53.1046,-2.92456,13,0.33,0,0,12,28.6,3.4,0.143
11:49:27,53.1046,-2.92457,12,-0.33,0,0,12,28.6,3.4,0.143
11:49:29,53.10459,-2.92457,12,0,0,0,12,28.6,3.4,0.143
11:49:32,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:34,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:37,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:40,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:42,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:45,53.10459,-2.92457,12,0,0,0,12,28.6,3.4,0.143
11:49:47,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:50,53.10459,-2.92458,12,0,0,0,12,28.6,3.4,0.143
11:49:53,53.10459,-2.92458,13,0.33,0,0,12,28.7,3.4,0.143
11:49:55,53.10459,-2.92458,13,0,0,0,12,28.7,3.4,0.143
11:49:58,53.10459,-2.92458,13,0,0,0,12,28.7,3.4,0.143
11:50:00,53.10459,-2.92458,13,0,0,0,12,28.7,3.4,0.143
11:50:06,53.1046,-2.92459,15,0.33,0,0,12,28.7,3.4,0.143
11:50:03,53.10459,-2.92458,15,0,0,0,12,28.7,3.4,0.143
11:50:08,53.1046,-2.92459,15,0,0,0,12,28.7,3.4,0.143
11:50:11,53.1046,-2.92459,14,-0.33,0,0,12,28.8,3.4,0.143
11:50:14,53.1046,-2.9246,14,0,0,0,12,28.8,3.4,0.143
11:50:16,53.1046,-2.9246,13,-0.5,0,0,12,28.8,3.4,0.143
11:50:19,53.1046,-2.9246,13,0,0,0,12,28.8,3.4,0.143
11:50:21,53.1046,-2.9246,13,0,0,0,12,28.8,3.4,0.143
11:50:24,53.1046,-2.92459,13,0,0,0,12,28.8,3.4,0.143
11:50:27,53.1046,-2.92459,13,0,0,0,12,28.8,3.4,0.143
11:50:29,53.1046,-2.92459,14,0.5,0,0,12,28.8,3.4,0.143
11:50:32,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:34,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:40,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:42,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:45,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:47,53.10459,-2.92458,14,0,0,0,12,28.8,3.4,0.143
11:50:50,53.10459,-2.92458,15,0.33,0,0,12,28.8,3.4,0.143
11:50:53,53.10459,-2.92459,15,0,0,0,12,28.9,3.4,0.143
11:50:55,53.10459,-2.92458,15,0,0,0,12,28.9,3.4,0.143
11:50:58,53.10459,-2.92458,15,0,0,0,12,28.9,3.4,0.143
11:51:01,53.10459,-2.92458,15,0,0,0,12,28.9,3.4,0.143
11:51:03,53.10459,-2.92458,15,0,0,0,12,28.8,3.4,0.143
11:51:06,53.10459,-2.92458,16,0.33,0,0,12,28.8,3.4,0.143
11:51:08,53.10459,-2.92458,15,-0.5,0,0,12,28.9,3.4,0.143
11:51:11,53.10459,-2.92458,16,0.33,0,0,12,28.9,3.4,0.143
11:51:14,53.10459,-2.92458,16,0,0,0,12,28.9,3.4,0.143
11:51:16,53.10459,-2.92458,16,0,0,0,12,28.9,3.4,0.143
11:51:19,53.10459,-2.92457,16,0,0,0,12,28.9,3.4,0.143
11:51:21,53.10459,-2.92457,17,0.5,0,0,12,28.9,3.4,0.143
11:51:24,53.10458,-2.92456,17,0,0,0,12,28.9,3.4,0.143
11:51:27,53.10458,-2.92456,17,0,0,0,12,28.9,3.4,0.143
11:51:29,53.10459,-2.92457,17,0,0,0,12,28.9,3.4,0.143
11:51:32,53.10458,-2.92457,17,0,0,0,12,28.9,3.4,0.143
11:51:34,53.10458,-2.92457,16,-0.5,0,0,12,28.9,3.4,0.143
11:51:37,53.10458,-2.92458,15,-0.33,0,0,12,28.9,3.4,0.143
11:51:40,53.10459,-2.92457,15,0,0,0,12,28.9,3.4,0.143
11:51:42,53.10459,-2.92458,15,0,0,0,12,28.9,3.4,0.143
11:51:45,53.10459,-2.92458,15,0,0,0,12,28.9,3.4,0.143
11:51:48,53.10459,-2.92457,15,0,0,0,12,28.9,3.4,0.143
11:51:50,53.10459,-2.92457,15,0,0,0,12,28.9,3.4,0.143
11:51:55,53.10459,-2.92457,15,0,0,0,12,28.9,3.4,0.143
11:51:53,53.10459,-2.92457,14,0.5,0,0,12,28.9,3.4,0.143
11:51:58,53.10458,-2.92457,15,0.2,0,0,12,28.9,3.4,0.143
11:52:01,53.10458,-2.92457,14,-0.33,0,0,12,28.9,3.4,0.143
